Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr),EMA_20,EMA_50,SMA_20,STD_20,Upper_Band,Lower_Band,RSI,OBV,VWAP
2022-09-29,16993.6,17026.05,16788.6,16818.1,340034380.0,24758.63,17409.157298278526,17294.152607661224,17567.5075,373.6561884639392,18314.81987692788,16820.19512307212,25.351428779528575,55119983724.0,728.1213740798798
2022-09-30,16798.05,17187.1,16747.7,17094.35,380204763.0,26205.63,17379.17565082343,17286.317211282352,17545.2525,388.3802458775764,18322.012991755153,16768.492008244844,31.14390648094239,55500188487.0,689.2504395059353
2022-10-03,17102.1,17114.65,16855.55,16887.35,285850587.0,21860.54,17332.33511264977,17270.671438290887,17506.329999999998,413.8363439558189,18334.002687911638,16678.65731208836,24.356027753686064,55214337900.0,764.7540706292131
2022-10-04,17147.45,17287.3,17117.3,17274.3,231601639.0,18480.43,17326.807959064077,17270.813734828498,17487.265,415.3778733366374,18318.020746673275,16656.509253326723,36.11444235052254,55445939539.0,797.9403807241623
2022-10-06,17379.25,17428.8,17315.65,17331.8,268239320.0,20404.46,17327.283391534165,17273.20535307052,17472.635,415.4464558251382,18303.527911650275,16641.74208834972,39.33458440847601,55714178859.0,760.681170829094
2022-10-07,17287.2,17337.35,17216.95,17314.65,216273136.0,17043.26,17326.080211388053,17274.830633342266,17448.43,409.5061224396588,18267.44224487932,16629.41775512068,45.14898581942207,55497905723.0,788.0433194439829
2022-10-10,17094.35,17280.15,17064.7,17241.0,234005512.0,16220.67,17317.977334113,17273.503941838648,17418.8125,401.5450354483274,18221.902570896655,16615.722429103345,41.376970574265485,55263900211.0,693.1746975259283
2022-10-11,17256.05,17261.8,16950.3,16983.55,282617982.0,22178.37,17286.127111816524,17262.133199021446,17371.1725,393.34910718696295,18157.870714373927,16584.474285626075,31.691658238423997,54981282229.0,784.7473059941387
2022-10-12,17025.55,17142.35,16960.05,17123.6,256037322.0,18098.41,17270.64833926257,17256.70052455002,17323.85,360.3960456728491,18044.642091345697,16603.0579086543,37.16135995682677,55237319551.0,706.8660872808223
2022-10-13,17087.35,17112.35,16956.95,17014.35,266438674.0,18189.64,17246.238973618518,17247.1965824108,17274.379999999997,328.66568416425207,17931.711368328502,16617.048631671492,36.83219581077899,54970880877.0,682.6951856095786
2022-10-14,17322.3,17348.55,17169.75,17185.7,226997138.0,17813.47,17240.47335708342,17244.784951728026,17239.795000000002,296.71092475372484,17833.21684950745,16646.373150492553,46.78921957522049,55197878015.0,784.7442552337378
2022-10-17,17144.8,17328.55,17098.55,17311.8,212223419.0,16887.83,17247.266370694524,17247.412992836733,17228.8425,289.35342133899104,17807.54934267798,16650.13565732202,57.31109901529022,55410101434.0,795.7571355496823
2022-10-18,17438.75,17527.8,17434.05,17486.95,239493630.0,18224.95,17270.09338300933,17256.806600960783,17222.0775,281.13654318544985,17784.3505863709,16659.8044136291,60.962896920650124,55649595064.0,760.9784861501327
2022-10-19,17568.15,17607.6,17472.85,17512.25,210480869.0,17200.79,17293.155917960823,17266.823989158398,17206.8775,254.2538808243941,17715.385261648786,16698.36973835121,65.83723015046158,55860075933.0,817.2139388117026
2022-10-20,17423.1,17584.15,17421.0,17563.95,249604832.0,18345.6,17318.945830535984,17278.47598958356,17199.157499999998,239.84209348861725,17678.841686977234,16719.47331302276,67.9735884521773,56109680765.0,734.9857714292967
2022-10-21,17622.85,17670.15,17520.75,17576.3,277702680.0,23547.38,17343.45575143732,17290.155362541067,17196.482500000002,235.03647604608238,17666.555452092165,16726.40954790784,63.30655180982359,56387383445.0,847.9349209017356
2022-10-24,17736.35,17777.55,17707.4,17730.75,45029477.0,3772.49,17380.3409179671,17307.433583617887,17216.652500000004,262.5562232893158,17741.764946578634,16691.540053421373,73.98202911737945,56432412922.0,837.7823264525147
2022-10-25,17808.3,17811.5,17637.0,17656.35,251358203.0,20338.32,17406.627497208327,17321.116580338756,17248.655,275.5367206873847,17799.72844137477,16697.58155862523,63.21195144724552,56181054719.0,809.1369112787618
2022-10-27,17771.4,17783.9,17654.5,17736.95,324649088.0,24166.3,17438.086783188486,17337.423773266648,17285.1325,289.8370755015894,17864.80665100318,16705.45834899682,63.7904625753089,56505703807.0,744.3821927508387
2022-10-28,17756.4,17838.9,17723.7,17786.8,250030113.0,19099.59,17471.297565741963,17355.046370393447,17331.5425,292.24787796905736,17916.038255938114,16747.046744061885,65.72104018912518,56755733920.0,763.8915877304747
2022-10-31,17910.2,18022.8,17899.9,18012.2,227174539.0,19846.47,17522.812083290348,17380.817100966255,17391.2475,303.5877842673546,17998.42306853471,16784.071931465292,73.32164025644123,56982908459.0,873.6221095621988
2022-11-01,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,17582.106170596027,17410.80074406562,17443.8,338.4568599576798,18120.71371991536,16766.88628008464,87.99005983716438,57332833267.0,765.7813732371899
2022-11-02,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,17629.796059110693,17437.155616847358,17503.575,340.5719000133834,18184.718800026767,16822.431199973234,83.03998897805926,57061955248.0,741.0206289200602
2022-11-03,17968.35,18106.3,17959.2,18052.7,212968291.0,16037.78,17670.072624909673,17461.29461226511,17542.495000000003,357.0692896414372,18256.633579282876,16828.35642071713,87.82558012458553,56848986957.0,753.0595247158179
2022-11-04,18053.4,18135.1,18017.15,18117.15,267941526.0,21062.54,17712.651422537325,17487.014431391966,17581.7625,375.3923091331988,18332.547118266397,16830.977881733605,86.79729783115383,57116928483.0,786.0871853062448
2022-11-07,18211.75,18255.5,18064.75,18202.8,314758398.0,25124.84,17759.332239438532,17515.08445369032,17626.17,394.19246548086113,18414.55493096172,16837.785069038277,86.36141038197832,57431686881.0,798.226200147327
2022-11-09,18288.25,18296.4,18117.5,18157.0,307155149.0,23344.58,17797.205359492007,17540.257612369132,17671.969999999998,400.25242410230686,18472.474848204612,16871.465151795383,80.57215859834822,57124531732.0,760.0256767956705
2022-11-10,18044.35,18103.1,17969.4,18028.2,256451785.0,19848.06,17819.204849064197,17559.3926079625,17724.2025,372.915334850789,18470.03316970158,16978.37183029842,71.50956768249468,56868079947.0,773.9489900606463
2022-11-11,18272.35,18362.3,18259.35,18349.7,378469072.0,30732.11,17869.72819677237,17590.38505470907,17785.5075,369.751608755662,18525.010717511323,17046.004282488677,76.74165333696354,57246549019.0,812.0111331052171
2022-11-14,18376.4,18399.45,18311.4,18329.15,301401961.0,21697.66,17913.48265422262,17619.356229034205,17851.2475,341.20815666891303,18533.66381333783,17168.831186662173,75.4797441364606,56945147058.0,719.8911356784437
2022-11-15,18362.75,18427.95,18282.0,18403.4,250926391.0,17836.19,17960.14144905856,17650.103043581883,17912.1325,324.42794685987025,18560.98839371974,17263.27660628026,74.072218444691,57196073449.0,710.8136345849728
2022-11-16,18398.25,18442.15,18344.15,18409.65,219268992.0,19732.87,18002.95178724346,17679.889198735535,17967.025,310.06596772600875,18587.156935452018,17346.893064547985,78.34085778781049,57415342441.0,899.9389206842343
2022-11-17,18358.7,18417.6,18312.95,18343.9,200512910.0,16410.36,18035.423045601226,17705.928838000807,18009.872499999998,299.255372142821,18608.38324428564,17411.361755714355,73.092873720656,57214829531.0,818.4191232375013
2022-11-18,18382.95,18394.6,18209.8,18307.65,198794846.0,16553.69,18061.349422210635,17729.525746314503,18049.642499999998,281.997760943929,18613.638021887855,17485.64697811214,70.0242205220869,57016034685.0,832.7021717655598
2022-11-21,18246.4,18262.3,18133.35,18159.95,213794598.0,15037.5,18070.73995342867,17746.405128811974,18079.4425,258.48157283098055,18596.405645661962,17562.47935433804,56.04121519401399,56802240087.0,703.3620185295795
2022-11-22,18179.15,18261.85,18137.7,18244.2,177681099.0,14750.98,18087.259957864037,17765.926496309545,18112.8375,231.8268278796802,18576.491155759362,17649.18384424064,54.20819490586929,56979921186.0,830.1940995986298
2022-11-23,18325.2,18325.4,18246.0,18267.25,178791087.0,15674.45,18104.40186663889,17785.586241552308,18139.6625,215.77164273593513,18571.20578547187,17708.119214528127,58.127644569816745,57158712273.0,876.6907938760952
2022-11-24,18326.1,18529.7,18294.25,18484.1,204044559.0,18218.35,18140.563593625662,17812.978937962023,18181.05,196.73363638168718,18574.517272763373,17787.582727236626,66.32730300507151,57362756832.0,892.8613479960521
2022-11-25,18528.45,18534.9,18445.1,18512.75,205876043.0,17112.8,18176.009918042266,17840.420940394884,18219.84,180.36295978639168,18580.565919572782,17859.114080427218,65.38940325215903,57568632875.0,831.218618282847
2022-11-28,18430.55,18614.25,18365.6,18562.75,206468884.0,19006.92,18212.842306800147,17868.74757018332,18258.6375,165.1225787694846,18588.88265753897,17928.392342461033,64.4020325691194,57775101759.0,920.5706754340764
2022-11-29,18552.45,18678.1,18552.15,18618.05,195255179.0,16568.17,18251.433515676323,17898.13197919574,18288.93,172.92180267927935,18634.773605358558,17943.086394641443,68.30798554580471,57970356938.0,848.5393363112789
2022-11-30,18625.7,18816.05,18616.55,18758.35,345636288.0,32757.21,18299.711276088103,17931.86601922728,18319.577500000003,198.56139675838224,18716.70029351677,17922.454706483237,78.73135796639511,58315993226.0,947.7364251753565
2022-12-01,18871.95,18887.6,18778.2,18812.5,324955829.0,22216.65,18348.548297413046,17966.400685139935,18356.06,218.7788071853112,18793.617614370625,17918.502385629377,73.063889165753,58640949055.0,683.6821505362195
2022-12-02,18752.4,18781.95,18639.2,18696.1,254401004.0,20233.76,18381.648459564185,17995.016344546213,18388.23,219.12756402500216,18826.485128050004,17949.974871949995,66.69244416139729,58386548051.0,795.3490623802726
2022-12-05,18719.55,18728.6,18591.35,18701.05,288393766.0,19471.83,18412.067653891405,18022.703938877734,18417.425,220.00549305284378,18857.435986105687,17977.41401389431,64.45113366024165,58674941817.0,675.1820703364303
2022-12-06,18600.65,18654.9,18577.9,18642.75,217777090.0,17772.27,18434.03740113984,18047.01947068645,18439.4225,219.41016473239696,18878.242829464794,18000.602170535207,60.77271466863842,58457164727.0,816.0761997508554
2022-12-07,18638.85,18668.3,18528.4,18560.5,200501720.0,17496.8,18446.081458174143,18067.15596203208,18459.5975,210.4421745015699,18880.48184900314,18038.71315099686,59.85979606700648,58256663007.0,872.6508680324538
2022-12-08,18570.85,18625.0,18536.95,18609.35,202811256.0,19277.65,18461.63084310994,18088.418473324942,18488.655000000002,186.50067157985538,18861.656343159713,18115.65365684029,63.57785778577844,58459474263.0,950.5217008270981
2022-12-09,18662.4,18664.7,18410.1,18496.6,215839572.0,20317.78,18464.96123900423,18104.42559201808,18496.0,183.61045148485826,18863.220902969715,18128.779097030285,65.64286046187436,58243634691.0,941.337114956844
2022-12-12,18402.15,18521.55,18345.7,18497.15,193883468.0,16688.2,18468.026835289544,18119.826549193844,18504.4,179.3694159218823,18863.138831843768,18145.661168156235,62.74499924421828,58437518159.0,860.7335206114634
2022-12-13,18524.4,18617.25,18490.2,18608.0,187585567.0,16536.17,18481.357612881016,18138.9706060882,18514.63,179.14023645045515,18872.910472900912,18156.34952709909,65.77327223070867,58625103726.0,881.5267754581565
2022-12-14,18671.25,18696.1,18632.9,18660.3,208030337.0,16626.0,18498.399744987586,18159.414896045528,18527.1625,180.1740298141538,18887.510559628307,18166.81444037169,59.62210572302317,58833134063.0,799.2103574778134
2022-12-15,18614.4,18652.9,18387.7,18414.9,183127544.0,15618.55,18490.447388322104,18169.433919730018,18530.712499999998,177.0454319287561,18884.80336385751,18176.621636142485,45.67933942685571,58650006519.0,852.8782540762955
2022-12-16,18319.1,18440.95,18255.15,18269.0,277650193.0,23292.95,18469.357160862855,18173.33847189747,18528.78,179.7979095064584,18888.375819012916,18169.184180987082,38.04192957459801,58372356326.0,838.9315256121575
2022-12-19,18288.1,18431.65,18244.55,18420.45,154847475.0,14455.23,18464.699336018773,18183.029120058356,18541.805,160.02060467573105,18861.84620935146,18221.76379064854,42.54001812141353,58527203801.0,933.5140918507067
2022-12-20,18340.3,18404.9,18202.65,18385.3,169041783.0,15038.56,18457.137494493178,18190.96131142862,18548.859999999997,148.93568074754143,18846.73136149508,18250.988638504914,34.70166085708435,58358162018.0,889.6356707264499
2022-12-21,18435.15,18473.35,18162.75,18199.1,187594274.0,17223.44,18432.562495017635,18191.28047568632,18545.4525,156.3145525383358,18858.08160507667,18232.82339492333,27.303337526826013,58170567744.0,918.1218399022137
2022-12-22,18288.8,18318.75,18068.6,18127.35,195699650.0,16725.23,18403.49463834929,18188.773398208425,18527.614999999998,181.93876796661175,18891.492535933223,18163.737464066773,28.23632954501973,57974868094.0,854.6377063014676
2022-12-23,17977.65,18050.45,17779.5,17806.8,221454773.0,18486.94,18346.66657755412,18173.794049259075,18492.317499999997,243.15552921513998,18978.62855843028,18006.006441569716,22.43797195253505,57753413321.0,834.7952834595261
2022-12-26,17830.4,18084.1,17774.25,18014.6,176652342.0,13708.21,18315.04118921563,18167.551145366564,18464.91,264.7339745157322,18994.377949031463,17935.442050968537,32.27317623818254,57930065663.0,775.9993354630984
2022-12-27,18089.8,18149.25,17967.45,18132.3,214257094.0,13000.64,18297.63726643319,18166.16874750905,18440.6225,272.12394306252753,18984.870386125058,17896.374613874945,38.15294378043381,58144322757.0,606.7775753553345
2022-12-28,18084.75,18173.1,18068.35,18122.5,193873167.0,13997.59,18280.957526772887,18164.456247606737,18408.829999999998,270.1864139125051,18949.202827825007,17868.45717217499,36.232785679948016,57950449590.0,721.9972839253201
2022-12-29,18045.7,18229.7,17992.8,18191.0,281052828.0,18466.05,18272.390143270706,18165.49717907314,18377.754999999997,256.72026497164535,18891.19552994329,17864.314470056706,41.13637682000121,58231502418.0,657.0312823893735
2022-12-30,18259.1,18265.25,18080.3,18105.3,192005563.0,14475.22,18256.476796292543,18163.136505383998,18348.215,252.1107265609966,18852.436453121994,17843.993546878006,39.169729968768074,58039496855.0,753.8958649859536
2023-01-02,18131.7,18215.15,18086.5,18197.45,256073979.0,11793.06,18250.855196645636,18164.48213262384,18323.035,239.86766642147413,18802.77033284295,17843.29966715705,38.53436478900777,58295570834.0,460.5333211149892
2023-01-03,18163.2,18251.95,18149.8,18232.55,208699772.0,13680.91,18249.111844584146,18167.151460756242,18302.525,228.35223282593512,18759.22946565187,17845.82053434813,37.9381327016891,58504270606.0,655.5306634450947
2023-01-04,18230.65,18243.0,18020.6,18042.95,235162202.0,16687.71,18229.47738319518,18162.28081523639,18276.6475,226.89961638183343,18730.446732763667,17822.84826723633,39.17081550062596,58269108404.0,709.6255205162605
2023-01-05,18101.95,18120.3,17892.6,17992.15,269949738.0,22108.53,18206.87477527183,18155.609018560455,18245.7875,221.16751978751736,18688.122539575033,17803.452460424964,41.467098166127336,57999158666.0,818.9869034064408
2023-01-06,18008.05,18047.4,17795.55,17859.45,238220578.0,17495.25,18173.786701436416,18143.994939401222,18213.93,228.8918512719501,18671.7137025439,17756.1462974561,32.50701590271281,57760938088.0,734.4138842615015
2023-01-09,17952.55,18141.4,17936.15,18101.2,257237669.0,19916.16,18166.873682251997,18142.31670648353,18194.1325,220.05905623267898,18634.25061246536,17754.01438753464,42.15236727252641,58018175757.0,774.2318641520577
2023-01-10,18121.3,18127.6,17856.0,17914.15,283277918.0,20570.3,18142.80476013276,18133.368992503783,18159.44,205.59621617388657,18570.63243234777,17748.247567652226,42.132582346282405,57734897839.0,726.1526117259871
2023-01-11,17924.25,17976.35,17824.35,17895.7,259853294.0,20204.33,18119.27097345345,18124.048639856577,18121.21,176.60447452092325,18474.418949041847,17768.00105095815,43.41023525730383,57475044545.0,777.5283387402433
2023-01-12,17920.85,17945.8,17761.65,17858.2,227769060.0,19762.43,18094.40707121979,18113.623202999457,18093.375,171.68183049121131,18436.738660982424,17750.011339017576,51.7428455174285,57247275485.0,867.6520858451978
2023-01-13,17867.5,17999.35,17774.25,17956.6,256700729.0,21341.7,18081.282588246475,18107.465430332813,18077.755,169.05339229701897,18415.86178459404,17739.648215405963,47.87576911807793,57503976214.0,831.3844718376316
2023-01-16,18033.15,18049.65,17853.65,17894.85,206195816.0,16728.37,18063.527103651573,18099.12757031976,18051.475,153.07437949460328,18357.623758989204,17745.326241010793,40.931831201069265,57297780398.0,811.2856179390177
2023-01-17,17922.8,18072.05,17886.95,18053.3,219055125.0,17461.09,18062.553093779996,18097.33041069938,18034.875,131.44071056754473,18297.75642113509,17771.99357886491,47.62672336922969,57516835523.0,797.109403397889
2023-01-18,18074.3,18183.75,18032.45,18165.35,255840928.0,20500.07,18072.343275324758,18099.99784557391,18033.1875,129.4224964928762,18292.032492985752,17774.342507014248,49.14582570182152,57772676451.0,801.2818809037466
2023-01-19,18119.8,18155.2,18063.75,18107.85,237833991.0,18413.13,18075.72486815097,18100.305773198463,18032.2125,128.7474822176962,18289.707464435392,17774.71753556461,50.08654335652467,57534842460.0,774.2009425389493
2023-01-20,18115.6,18145.45,18016.2,18027.65,237225269.0,19519.96,18071.146309279447,18097.45652719068,18043.255,117.36440204842671,18277.983804096853,17808.52619590315,44.19010470129336,57297617191.0,822.8448884170092
2023-01-23,18118.45,18162.6,18063.45,18118.55,202460434.0,17060.12,18075.660946490927,18098.28372220281,18048.4525,118.32640012638178,18285.105300252762,17811.799699747236,46.2428317184101,57500077625.0,842.6397031234261
2023-01-24,18183.95,18201.25,18078.65,18118.3,216910302.0,19705.91,18079.721808729886,18099.068674273287,18047.7525,117.84469538348576,18283.44189076697,17812.063109233026,52.837507060817124,57283167323.0,908.4819770339908
2023-01-25,18093.35,18100.6,17846.15,17891.95,257227052.0,20890.56,18061.83877932704,18090.946373321392,18036.225,121.37146926850522,18278.967938537007,17793.48206146299,46.66733186988621,57025940271.0,812.1447506228855
2023-01-27,17877.2,17884.75,17493.55,17604.35,476342611.0,40104.83,18018.268419391134,18071.864162602906,18006.892499999998,149.60341281122592,18306.09932562245,17707.685674377546,42.307924255216406,56549597660.0,841.932446811902
2023-01-30,17541.95,17709.15,17405.55,17648.95,432434028.0,38159.88,17983.095236591977,18055.279293481224,17984.075,167.53137530114745,18319.137750602295,17649.012249397707,34.52311693644977,56982031688.0,882.4439690023654
2023-01-31,17731.45,17735.7,17537.55,17662.15,398338541.0,35023.7,17952.529023583218,18039.862458442745,17957.31,174.27262112406999,18305.85524224814,17608.764757751862,40.211311373523905,57380370229.0,879.244572018453
2023-02-01,17811.6,17972.2,17353.4,17616.3,512870802.0,38486.19,17920.507211813387,18023.252165954797,17926.4975,177.49581794490135,18281.489135889806,17571.505864110197,39.37319336680352,56867499427.0,750.4071171515044
2023-02-02,17517.1,17653.9,17445.95,17610.4,490113567.0,37639.96,17890.97319164068,18007.06188493696,17904.870000000003,188.5668961285691,18282.00379225714,17527.736207742866,40.342946219797355,56377385860.0,767.9844536929539
2023-02-03,17721.75,17870.3,17584.2,17854.05,424123037.0,34503.67,17887.45669719871,18001.061418861,17897.965,187.72927112364667,18273.423542247292,17522.50645775271,46.40994223700334,56801508897.0,813.5297305248713
2023-02-06,17818.55,17823.7,17698.35,17764.6,282544790.0,21864.88,17875.756059370262,17991.788422042922,17893.2225,189.9385354003684,18273.099570800736,17513.345429199264,45.526975514269026,56518964107.0,773.8553593573606
2023-02-07,17790.1,17811.15,17652.55,17721.5,354395693.0,23611.08,17861.065006096902,17981.188876080454,17874.2375,187.00994476381308,18248.257389527625,17500.217610472373,37.62494405490077,56164568414.0,666.2349590123265
2023-02-08,17750.3,17898.7,17744.15,17871.7,290994265.0,23733.4,17862.0778626591,17976.895194665536,17872.114999999998,186.77385713825527,18245.66271427651,17498.567285723486,39.350861287398054,56455562679.0,815.5968297175891
2023-02-09,17885.5,17916.9,17779.8,17893.45,260854055.0,21529.97,17865.065685262998,17973.622834090416,17872.0025,186.75958051529446,18245.521661030587,17498.48333896941,42.017870439315026,56716416734.0,825.3645894061336
2023-02-10,17847.55,17876.95,17801.0,17856.5,231991834.0,17063.99,17864.24990571414,17969.029781773144,17871.917500000003,186.76657981368453,18245.45065962737,17498.384340372635,43.41604154645119,56484424900.0,735.542700179697
2023-02-13,17859.1,17880.7,17719.75,17770.9,231276483.0,17406.31,17855.35943850327,17961.259986409492,17862.6325,186.95095562469362,18236.534411249388,17488.73058875061,36.57151686044275,56253148417.0,752.6191065435736
2023-02-14,17840.35,17954.55,17800.05,17929.85,244512944.0,20579.8,17862.453777693434,17960.02822223657,17864.3825,187.4316031559716,18239.245706311944,17489.519293688056,43.51581048067987,56497661361.0,841.6650531188238
2023-02-15,17896.6,18034.1,17853.8,18015.85,229273800.0,21457.34,17877.06294172263,17962.217311560627,17862.510000000002,185.62326986551312,18233.756539731028,17491.263460268976,54.718921389396634,56726935161.0,935.8827742201682
2023-02-16,18094.75,18134.75,18000.65,18035.85,230246175.0,18891.55,17892.185518701426,17965.104867970014,17856.034999999996,176.53986362049923,18209.114727240994,17502.955272758998,70.6419823957138,56957181336.0,820.4935434866616
2023-02-17,17974.85,18034.25,17884.6,17944.2,208053929.0,16998.33,17897.1392788251,17964.285069226094,17847.8525,167.83189464943376,18183.51628929887,17512.18871070113,63.51567864499894,56749127407.0,817.0155729190773
2023-02-20,17965.55,18004.35,17818.4,17844.6,174563233.0,14729.07,17892.135537984614,17959.591537099583,17838.7,162.41458078758973,18163.52916157518,17513.87083842482,57.73978704449998,56574564174.0,843.7670262442952
2023-02-21,17905.8,17924.9,17800.3,17826.7,198248205.0,15593.09,17885.90358198608,17954.38010427215,17824.107500000002,148.45885153288046,18121.02520306576,17527.189796934243,59.14226123229353,56376315969.0,786.5438176350701
2023-02-22,17755.35,17772.5,17529.45,17554.3,204021979.0,17162.09,17854.322288463598,17938.69068841834,17795.9075,143.1051584952014,18082.117816990405,17509.697183009597,48.020745131244624,56172293990.0,841.1882917771325
2023-02-23,17574.65,17620.05,17455.4,17511.25,240807918.0,19313.68,17821.64873718135,17921.92830848037,17776.8725,154.52162978737965,18085.91575957476,17467.829240425242,35.91155679763271,55931486072.0,802.0367503032022
2023-02-24,17591.35,17599.75,17421.8,17465.8,209406363.0,16100.18,17787.758381259315,17904.04092383408,17769.945,165.38695129203685,18100.718902584074,17439.171097415925,37.25908238103358,55722079709.0,768.8486524165457
2023-02-27,17428.6,17451.6,17299.0,17392.7,246448847.0,16638.41,17750.133773520334,17883.988338585685,17757.1325,184.11878693856215,18125.370073877122,17388.894926122877,36.32961915848991,55475630862.0,675.1263072454138
2023-02-28,17383.25,17440.45,17255.2,17303.95,420881259.0,32959.77,17707.64008080411,17861.24173707252,17739.222499999996,209.51474855394562,18158.251997107887,17320.193002892105,25.123778644349883,55054749603.0,783.1132723350838
2023-03-01,17360.1,17467.75,17345.25,17450.9,272881409.0,19784.53,17683.188644537055,17845.149904246147,17730.9525,217.7255917035844,18166.403683407167,17295.501316592832,32.52655269080424,55327631012.0,725.0230080716125
2023-03-02,17421.5,17445.8,17306.0,17321.9,310669094.0,22068.68,17648.780202200192,17824.630300158064,17716.5275,235.0043294529354,18186.53615890587,17246.51884109413,30.322438162544145,55016961918.0,710.3596857948155
2023-03-03,17451.25,17644.75,17427.7,17594.35,356169518.0,24143.96,17643.596373419223,17815.599700151866,17703.5425,234.17900950598295,18171.900519011964,17235.184480988035,44.287332146901676,55373131436.0,677.8783354503684
2023-03-06,17680.35,17799.95,17671.95,17711.45,362801096.0,26959.41,17650.058623569774,17811.515398185125,17700.885000000002,233.75083737489908,18168.3866747498,17233.383325250205,42.736464014899624,55735932532.0,743.0906438055523
2023-03-08,17665.75,17766.5,17602.25,17754.4,267041402.0,23155.56,17659.99589751551,17809.275578648456,17702.530000000002,234.01916048363748,18170.56832096728,17234.491679032726,41.04837881329828,56002973934.0,867.1149801707527
2023-03-09,17772.05,17772.35,17573.6,17589.6,262352056.0,21964.17,17653.291526323555,17800.660850074008,17688.425,231.77689561707393,18151.97879123415,17224.87120876585,36.09942995981686,55740621878.0,837.2021296452122
2023-03-10,17443.8,17451.5,17324.35,17412.9,235927570.0,19794.73,17630.39709524512,17785.45454222797,17664.3975,234.29877657326932,18132.995053146537,17195.79994685346,34.282925097621614,55504694308.0,839.0172458437138
2023-03-13,17421.9,17529.9,17113.45,17154.3,254914657.0,22860.67,17585.054514745585,17760.703383709228,17629.2875,255.63792902533726,18140.563358050673,17118.011641949324,31.335171966255714,55249779651.0,896.7970013587723
2023-03-14,17160.55,17224.65,16987.1,17043.3,290604200.0,26057.6,17533.458846674577,17732.569917681416,17592.9075,284.56073501848266,18162.028970036965,17023.786029963037,29.833187458168155,54959175451.0,896.6697659565829
2023-03-15,17166.45,17211.35,16938.9,16972.15,248188970.0,22659.09,17480.000861277,17702.749528752734,17545.0225,304.7407515431802,18154.50400308636,16935.540996913638,33.28164038942023,54710986481.0,912.9773172433892
2023-03-16,16994.65,17062.45,16850.15,16985.6,349820607.0,24198.71,17432.915064964905,17674.626017821254,17493.510000000002,308.022199558474,18109.55439911695,16877.465600883053,34.6431388588623,55060807088.0,691.7462698245218
2023-03-17,17111.8,17145.8,16958.15,17100.05,408121255.0,30478.42,17401.213630206345,17652.09362496552,17446.719999999998,291.9596085073908,18030.639217014777,16862.800782985218,39.72872026734814,55468928343.0,746.7981543867398
2023-03-20,17066.6,17066.6,16828.35,16988.4,241777405.0,21454.09,17361.89804637717,17626.066423986482,17398.93,284.3701291771187,17967.67025835424,16830.18974164576,38.88675096206707,55227150938.0,887.3488405585294
2023-03-21,17060.4,17127.7,17016.0,17107.5,246737873.0,22039.11,17337.669661007916,17605.730485790933,17362.075,271.02193662390187,17904.118873247804,16820.031126752197,44.68867439911317,55473888811.0,893.2195828728734
2023-03-22,17177.45,17207.25,17107.85,17151.9,185700457.0,15712.0,17319.977312340496,17587.933211838346,17328.335,251.4310934688673,17831.197186937734,16825.472813062264,41.4414930158003,55659589268.0,846.0937713255062
2023-03-23,17097.4,17205.4,17045.3,17076.9,219171517.0,19676.97,17296.82709211759,17567.89269372704,17304.465,251.51102732924917,17807.487054658497,16801.442945341503,42.76346880907371,55440417751.0,897.7886483306131
2023-03-24,17076.2,17109.45,16917.35,16945.05,228038299.0,19019.88,17263.324511915915,17543.46749005147,17276.155,258.7711979108485,17793.697395821695,16758.612604178303,29.084525190052858,55212379452.0,834.065158502169
2023-03-27,16984.3,17091.0,16918.55,16985.7,218418670.0,18466.56,17236.884082209635,17521.59425514749,17252.15,262.4943312667228,17777.138662533445,16727.161337466558,25.41080806369642,55430798122.0,845.466186567293
2023-03-28,17031.75,17061.75,16913.75,16951.7,238840919.0,20942.5,17209.723693427764,17499.24546082798,17230.1,268.51972925615104,17767.1394585123,16693.060541487695,22.63771475320422,55191957203.0,876.838863611976
2023-03-29,16977.3,17126.15,16940.6,17080.7,345911087.0,27261.74,17197.43572262512,17482.83191334453,17218.937500000004,269.92480087016315,17758.78710174033,16679.087898259677,32.21872816212442,55537868290.0,788.1140855135413
2023-03-31,17210.35,17381.6,17204.65,17359.75,263889033.0,24970.98,17212.894225232252,17478.005171644745,17214.38,266.5505488740561,17747.481097748114,16681.27890225189,48.266866664492724,55801757323.0,946.2681990274299
2023-04-03,17427.95,17428.05,17312.75,17398.05,230170687.0,20359.58,17230.528108543465,17474.8696747175,17218.1875,268.7024263274727,17755.592352654945,16680.782647345055,59.28182475914858,56031928010.0,884.5426959167917
2023-04-05,17422.3,17570.55,17402.7,17557.05,248345193.0,23911.75,17261.625431539327,17478.092432571717,17216.322500000002,266.07071550832705,17748.463931016657,16684.181068983347,68.87329635208117,56280273203.0,962.8432791932478
2023-04-06,17533.85,17638.7,17502.85,17599.15,242708337.0,23543.21,17293.77062853558,17482.83978815714,17210.7075,256.06886166473123,17722.845223329463,16698.569776670538,73.53603603603604,56522981540.0,970.0206548735077
2023-04-10,17634.9,17694.1,17597.95,17624.05,254819382.0,21092.06,17325.22580677029,17488.37744352353,17204.19,242.8184190529555,17689.82683810591,16718.553161894088,73.76158398154008,56777800922.0,827.7258909606805
